Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.03500	38.809	-0.275798
1.03667	38.825	-0.275751
1.03833	38.842	-0.275696
1.04000	38.858	-0.275633
1.04167	38.874	-0.275557
1.04333	38.892	-0.275492
1.04500	38.908	-0.275423
1.04667	38.925	-0.275362
1.04833	38.941	-0.275309
1.05000	38.958	-0.275268
1.05167	38.975	-0.275238
1.05333	38.991	-0.275213
1.05500	39.008	-0.275189
1.05667	39.024	-0.275165
1.05833	39.041	-0.275138
1.06000	39.058	-0.275095
1.06167	39.075	-0.275057
1.06333	39.091	-0.275016
1.06500	39.108	-0.274970
1.06667	39.124	-0.274914
1.06833	39.140	-0.274857
1.07000	39.157	-0.274806
1.07167	39.173	-0.274763
1.07333	39.190	-0.274729
1.07500	39.206	-0.274692
1.07667	39.223	-0.274659
1.07833	39.240	-0.274622
1.08000	39.258	-0.274585
1.08167	39.273	-0.274542
1.08333	39.289	-0.274499
1.08500	39.306	-0.274457
1.08667	39.322	-0.274411
1.08833	39.340	-0.274374
1.09000	39.356	-0.274339
1.09167	39.373	-0.274313
1.09333	39.389	-0.274294
1.09500	39.405	-0.274279
1.09667	39.422	-0.274253
1.09833	39.439	-0.274223
1.10000	39.455	-0.274183
1.10167	39.472	-0.274136
1.10333	39.490	-0.274095
1.10500	39.506	-0.274063
1.10667	39.523	-0.274034
1.10833	39.539	-0.274005
1.11000	39.556	-0.273971
1.11167	39.572	-0.273936
1.11333	39.590	-0.273903
1.11500	39.605	-0.273864
1.11667	39.622	-0.273826
1.11833	39.639	-0.273786
1.12000	39.656	-0.273741
1.12167	39.672	-0.273712
1.12333	39.688	-0.273701
1.12500	39.704	-0.273701
1.12667	39.722	-0.273731
