Filename	4-chloro-3-nitrophenol
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	4-chloro-3-nitrophenol
proceduresegments	Ramp 10 °C/min to 140.00 °C
[step]
Ramp 10 °C/min to 140.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.15667	40.554	-0.718093
1.15833	40.570	-0.718634
1.16000	40.587	-0.719296
1.16167	40.604	-0.719965
1.16333	40.620	-0.720891
1.16500	40.637	-0.721847
1.16667	40.654	-0.723289
1.16833	40.670	-0.725318
1.17000	40.686	-0.727492
1.17167	40.703	-0.728907
1.17333	40.720	-0.730003
1.17500	40.736	-0.730990
1.17667	40.753	-0.731511
1.17833	40.770	-0.731804
1.18000	40.786	-0.732138
1.18167	40.802	-0.732389
1.18333	40.820	-0.732704
1.18500	40.837	-0.733193
1.18667	40.854	-0.734056
1.18833	40.870	-0.735448
1.19000	40.885	-0.736837
1.19167	40.903	-0.738188
1.19333	40.919	-0.739702
1.19500	40.935	-0.741118
1.19667	40.952	-0.742301
1.19833	40.970	-0.743435
1.20000	40.986	-0.744210
1.20167	41.003	-0.744733
1.20333	41.019	-0.745212
1.20500	41.036	-0.745792
1.20667	41.052	-0.746243
1.20833	41.069	-0.746575
1.21000	41.085	-0.746756
1.21167	41.102	-0.747003
1.21333	41.118	-0.747231
1.21500	41.136	-0.747643
1.21667	41.153	-0.748294
1.21833	41.169	-0.749039
1.22000	41.187	-0.749920
1.22167	41.203	-0.751372
1.22333	41.219	-0.753030
1.22500	41.236	-0.754569
1.22667	41.252	-0.755769
1.22833	41.269	-0.756625
1.23000	41.286	-0.757020
1.23167	41.302	-0.757183
1.23333	41.319	-0.757315
1.23500	41.335	-0.757458
1.23667	41.353	-0.757624
1.23833	41.369	-0.757783
1.24000	41.385	-0.758015
1.24167	41.402	-0.758238
1.24333	41.419	-0.758554
1.24500	41.435	-0.759007
1.24667	41.451	-0.759447
1.24833	41.468	-0.759948
1.25000	41.485	-0.760375
1.25167	41.501	-0.760730
1.25333	41.518	-0.761124
1.25500	41.535	-0.761773
1.25667	41.551	-0.762292
1.25833	41.567	-0.762634
1.26000	41.586	-0.763053
1.26167	41.601	-0.763553
1.26333	41.618	-0.763855
1.26500	41.636	-0.764156
1.26667	41.650	-0.764424
1.26833	41.669	-0.764608
1.27000	41.685	-0.764802
1.27167	41.701	-0.765077
1.27333	41.719	-0.765348
1.27500	41.735	-0.765640
1.27667	41.752	-0.765963
1.27833	41.769	-0.766322
1.28000	41.785	-0.766606
1.28167	41.802	-0.766822
1.28333	41.818	-0.767007
1.28500	41.835	-0.767220
1.28667	41.852	-0.767457
1.28833	41.868	-0.767626
1.29000	41.886	-0.767755
1.29167	41.901	-0.767851
1.29333	41.918	-0.767941
1.29500	41.935	-0.768105
1.29667	41.952	-0.768368
1.29833	41.968	-0.768623
1.30000	41.984	-0.768846
1.30167	42.000	-0.768978
1.30333	42.017	-0.769164
1.30500	42.034	-0.769420
1.30667	42.051	-0.769693
1.30833	42.068	-0.769797
1.31000	42.083	-0.769931
1.31167	42.101	-0.770006
1.31333	42.117	-0.770114
1.31500	42.135	-0.770209
1.31667	42.151	-0.770368
1.31833	42.168	-0.770705
1.32000	42.184	-0.771265
1.32167	42.203	-0.772143
1.32333	42.218	-0.773038
1.32500	42.235	-0.773900
1.32667	42.251	-0.774632
1.32833	42.269	-0.774905
1.33000	42.284	-0.775012
1.33167	42.301	-0.775274
1.33333	42.316	-0.775439
1.33500	42.334	-0.775573
1.33667	42.351	-0.775736
1.33833	42.367	-0.775830
1.34000	42.384	-0.775932
1.34167	42.401	-0.776034
1.34333	42.419	-0.776133
1.34500	42.434	-0.776233
1.34667	42.450	-0.776408
1.34833	42.467	-0.776536
1.35000	42.485	-0.776607
1.35167	42.501	-0.776670
1.35333	42.517	-0.776755
1.35500	42.534	-0.776871
1.35667	42.551	-0.777071
1.35833	42.568	-0.777596
1.36000	42.584	-0.778243
1.36167	42.602	-0.778928
1.36333	42.618	-0.779539
1.36500	42.634	-0.780073
1.36667	42.651	-0.780363
1.36833	42.667	-0.780473
1.37000	42.684	-0.780568
1.37167	42.700	-0.780657
1.37333	42.718	-0.780778
1.37500	42.734	-0.780861
1.37667	42.750	-0.780956
1.37833	42.766	-0.781055
1.38000	42.784	-0.781162
1.38167	42.800	-0.781262
1.38333	42.817	-0.781368
1.38500	42.833	-0.781465
1.38667	42.850	-0.781559
1.38833	42.867	-0.781663
1.39000	42.884	-0.781776
1.39167	42.901	-0.781900
1.39333	42.917	-0.782070
1.39500	42.933	-0.782181
1.39667	42.950	-0.782295
1.39833	42.967	-0.782415
1.40000	42.983	-0.782535
1.40167	43.000	-0.782643
1.40333	43.017	-0.782744
1.40500	43.034	-0.782841
1.40667	43.050	-0.782947
1.40833	43.067	-0.783067
1.41000	43.084	-0.783280
1.41167	43.100	-0.783639
1.41333	43.117	-0.784047
1.41500	43.133	-0.784401
1.41667	43.151	-0.784831
1.41833	43.167	-0.785235
1.42000	43.184	-0.785383
1.42167	43.201	-0.785515
1.42333	43.217	-0.785626
1.42500	43.233	-0.785730
1.42667	43.250	-0.785833
1.42833	43.267	-0.785949
1.43000	43.283	-0.786075
1.43167	43.301	-0.786198
1.43333	43.317	-0.786320
1.43500	43.334	-0.786441
1.43667	43.351	-0.786558
1.43833	43.367	-0.786673
1.44000	43.384	-0.786803
1.44167	43.400	-0.786940
1.44333	43.417	-0.787079
1.44500	43.433	-0.787224
1.44667	43.450	-0.787368
1.44833	43.467	-0.787505
1.45000	43.484	-0.787649
1.45167	43.500	-0.787795
1.45333	43.516	-0.787938
1.45500	43.532	-0.788068
1.45667	43.549	-0.788181
1.45833	43.566	-0.788298
1.46000	43.583	-0.788410
1.46167	43.601	-0.788518
1.46333	43.617	-0.788634
1.46500	43.634	-0.788755
